match_id,date,season,matchday,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,result
72426,2025-03-02T16:30:00Z,2024,24,95,FC Augsburg,112,SC Freiburg,0,0,1
72437,2025-03-07T19:30:00Z,2024,25,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,1,3,2
72430,2025-03-08T14:30:00Z,2024,25,6,Bayer 04 Leverkusen,134,SV Werder Bremen,0,2,2
72431,2025-03-08T14:30:00Z,2024,25,40,FC Bayern München,129,VfL Bochum,2,3,2
72432,2025-03-08T14:30:00Z,2024,25,7,Borussia Dortmund,95,FC Augsburg,0,1,2
72436,2025-03-08T14:30:00Z,2024,25,131,VfL Wolfsburg,98,FC St. Pauli,1,1,1
72438,2025-03-08T14:30:00Z,2024,25,104,Holstein Kiel,16,VfB Stuttgart,2,2,1
72435,2025-03-08T17:30:00Z,2024,25,112,SC Freiburg,1635,RB Leipzig,0,0,1
72433,2025-03-09T14:30:00Z,2024,25,91,Eintracht Frankfurt,80,1. FC Union Berlin,1,2,2
72434,2025-03-09T16:30:00Z,2024,25,175,TSG Hoffenheim,199,1. FC Heidenheim 1846,1,1,1
72447,2025-03-14T19:30:00Z,2024,26,98,FC St. Pauli,175,TSG Hoffenheim,1,0,0
72442,2025-03-15T14:30:00Z,2024,26,134,SV Werder Bremen,87,Borussia Mönchengladbach,2,4,2
72443,2025-03-15T14:30:00Z,2024,26,95,FC Augsburg,131,VfL Wolfsburg,1,0,0
72444,2025-03-15T14:30:00Z,2024,26,81,1. FSV Mainz 05,112,SC Freiburg,2,2,1
72445,2025-03-15T14:30:00Z,2024,26,80,1. FC Union Berlin,40,FC Bayern München,1,1,1
72440,2025-03-15T17:30:00Z,2024,26,1635,RB Leipzig,7,Borussia Dortmund,2,0,0
72446,2025-03-16T14:30:00Z,2024,26,129,VfL Bochum,91,Eintracht Frankfurt,1,3,2
72441,2025-03-16T16:30:00Z,2024,26,199,1. FC Heidenheim 1846,104,Holstein Kiel,3,1,0
72439,2025-03-16T18:30:00Z,2024,26,16,VfB Stuttgart,6,Bayer 04 Leverkusen,3,4,2
72448,2025-03-28T19:30:00Z,2024,27,6,Bayer 04 Leverkusen,129,VfL Bochum,3,1,0
72449,2025-03-29T14:30:00Z,2024,27,40,FC Bayern München,98,FC St. Pauli,3,2,0
72452,2025-03-29T14:30:00Z,2024,27,175,TSG Hoffenheim,95,FC Augsburg,1,1,1
72454,2025-03-29T14:30:00Z,2024,27,131,VfL Wolfsburg,199,1. FC Heidenheim 1846,0,1,2
72455,2025-03-29T14:30:00Z,2024,27,87,Borussia Mönchengladbach,1635,RB Leipzig,1,0,0
72456,2025-03-29T14:30:00Z,2024,27,104,Holstein Kiel,134,SV Werder Bremen,0,3,2
72451,2025-03-29T17:30:00Z,2024,27,91,Eintracht Frankfurt,16,VfB Stuttgart,1,0,0
72453,2025-03-30T13:30:00Z,2024,27,112,SC Freiburg,80,1. FC Union Berlin,1,2,2
72450,2025-03-30T15:30:00Z,2024,27,7,Borussia Dortmund,81,1. FSV Mainz 05,3,1,0
72464,2025-04-05T13:30:00Z,2024,28,129,VfL Bochum,16,VfB Stuttgart,0,4,2
72461,2025-04-04T18:30:00Z,2024,28,95,FC Augsburg,40,FC Bayern München,1,3,2
72457,2025-04-05T13:30:00Z,2024,28,1635,RB Leipzig,175,TSG Hoffenheim,3,1,0
72458,2025-04-05T13:30:00Z,2024,28,199,1. FC Heidenheim 1846,6,Bayer 04 Leverkusen,0,1,2
72460,2025-04-05T13:30:00Z,2024,28,112,SC Freiburg,7,Borussia Dortmund,1,4,2
72462,2025-04-05T13:30:00Z,2024,28,81,1. FSV Mainz 05,104,Holstein Kiel,1,1,1
72459,2025-04-05T16:30:00Z,2024,28,134,SV Werder Bremen,91,Eintracht Frankfurt,2,0,0
72465,2025-04-06T13:30:00Z,2024,28,98,FC St. Pauli,87,Borussia Mönchengladbach,1,1,1
72463,2025-04-06T15:30:00Z,2024,28,80,1. FC Union Berlin,131,VfL Wolfsburg,1,0,0
72471,2025-04-11T18:30:00Z,2024,29,131,VfL Wolfsburg,1635,RB Leipzig,2,3,2
72466,2025-04-12T13:30:00Z,2024,29,6,Bayer 04 Leverkusen,80,1. FC Union Berlin,0,0,1
72470,2025-04-12T13:30:00Z,2024,29,175,TSG Hoffenheim,81,1. FSV Mainz 05,2,0,0
72472,2025-04-12T13:30:00Z,2024,29,87,Borussia Mönchengladbach,112,SC Freiburg,1,2,2
72473,2025-04-12T13:30:00Z,2024,29,129,VfL Bochum,95,FC Augsburg,1,2,2
72474,2025-04-12T13:30:00Z,2024,29,104,Holstein Kiel,98,FC St. Pauli,1,2,2
